"","name","year","month","unemprate"
"2611","Emmet",2012,"February",5.2
"2612","Emmet",2012,"March",4.8
"2613","Emmet",2012,"April",4.3
"2614","Emmet",2012,"May",4.1
"2615","Emmet",2012,"June",4.6
"2616","Emmet",2012,"July",4.7
"2617","Emmet",2012,"August",4.5
"2618","Emmet",2012,"September",3.8
"2619","Emmet",2012,"October",3.9
"2620","Emmet",2012,"November",3.9
"2621","Emmet",2012,"December",4.6
"2622","Emmet",2013,"January",5.5
"2623","Emmet",2013,"February",4.9
"2624","Emmet",2013,"March",4.6
"2625","Emmet",2013,"April",4.2
"2626","Emmet",2013,"May",4
"2627","Emmet",2013,"June",4.1
"2628","Emmet",2013,"July",4.3
"2629","Emmet",2013,"August",3.8
"2630","Emmet",2013,"September",3.3
"2631","Emmet",2013,"October",3.4
"2632","Emmet",2013,"November",3.5
"2633","Emmet",2013,"December",3.8
"2634","Emmet",2014,"January",5
"2635","Emmet",2014,"February",4.2
"2636","Emmet",2014,"March",4
"2637","Emmet",2014,"April",3.5
"2638","Emmet",2014,"May",3.2
"2639","Emmet",2014,"June",3.4
"2640","Emmet",2014,"July",4.7
"2641","Emmet",2014,"August",4.2
"2642","Emmet",2014,"September",3.8
"2643","Emmet",2014,"October",4.2
"2644","Emmet",2014,"November",3.2
"2645","Emmet",2014,"December",3.9
"2646","Emmet",2015,"January",4.2
"2647","Emmet",2015,"February",3.8
"2648","Emmet",2015,"March",3.6
"2649","Emmet",2015,"April",3.5
"2650","Emmet",2015,"May",3.7
"2651","Emmet",2015,"June",3.8
"2652","Emmet",2015,"July",3.4
"2653","Emmet",2015,"August",4
"2654","Emmet",2015,"September",3.6
"2655","Emmet",2015,"October",3
"2656","Emmet",2015,"November",3.1
"2657","Emmet",2015,"December",4.6
"2658","Emmet",2016,"January",5
"2659","Emmet",2016,"February",3.9
"2660","Emmet",2016,"March",3.7
"2661","Emmet",2016,"April",3.4
"2662","Emmet",2016,"May",4.3
"2663","Emmet",2016,"June",5.4
"2664","Emmet",2016,"July",3.9
"2665","Emmet",2016,"August",3.5
"2666","Emmet",2016,"September",3.6
"2667","Emmet",2016,"October",3.5
"2668","Emmet",2016,"November",4.7
"2669","Emmet",2016,"December",5.9
"2670","Emmet",2017,"January",4.5
"2671","Emmet",2017,"February",4.1
"2672","Emmet",2017,"March",3.6
"2673","Emmet",2017,"April",2.9
"2674","Emmet",2017,"May",3
"2675","Emmet",2017,"June",2.7
"2676","Emmet",2017,"July",2.8
"2677","Emmet",2017,"August",2.8
"2678","Emmet",2017,"September",2.5
"2679","Emmet",2017,"October",2.3
"2680","Emmet",2017,"November",2.5
"2681","Emmet",2017,"December",4.3
"2682","Emmet",2018,"January",4
"2683","Emmet",2018,"February",3.6
"2684","Emmet",2018,"March",3.4
"2685","Emmet",2018,"April",2.8
"2686","Emmet",2018,"May",2.2
"2687","Emmet",2018,"June",3
"2688","Emmet",2018,"July",3.8
"2689","Emmet",2018,"August",2.4
"2690","Emmet",2018,"September",1.9
"2691","Emmet",2018,"October",2.3
"2692","Emmet",2018,"November",1.7
"2693","Emmet",2018,"December",2.5
"2694","Emmet",2019,"January",3.5
"2695","Emmet",2019,"February",2.9
"2696","Emmet",2019,"March",3.1
"2697","Emmet",2019,"April",2.5
"2698","Emmet",2019,"May",2.3
"2699","Emmet",2019,"June",3.3
"2700","Emmet",2019,"July",3.6
"2701","Emmet",2019,"August",2.3
"2702","Emmet",2019,"September",1.9
"2703","Emmet",2019,"October",1.7
"2704","Emmet",2019,"November",1.7
"2705","Emmet",2019,"December",2.3
"2706","Emmet",2020,"January",3.3
"2707","Emmet",2020,"February",3.1
"2708","Emmet",2020,"March",3.6
"2709","Emmet",2020,"April",9.7
"2710","Emmet",2020,"May",7.1
"2711","Emmet",2020,"June",8.3
"2712","Emmet",2020,"July",6.1
"2713","Emmet",2020,"August",4
"2714","Emmet",2020,"September",3.4
"2715","Emmet",2020,"October",3.6
"2716","Emmet",2020,"November",3.3
"2717","Buchanan",2013,"August",4.2
"2718","Buchanan",2013,"September",4.3
"2719","Buchanan",2013,"October",4
"2720","Buchanan",2013,"November",4
"2721","Buchanan",2013,"December",4.5
"2722","Buchanan",2014,"January",5.9
"2723","Buchanan",2014,"February",5.5
"2724","Buchanan",2014,"March",5.5
"2725","Buchanan",2014,"April",4.2
"2726","Buchanan",2014,"May",4.2
"2727","Buchanan",2014,"June",4.3
"2728","Buchanan",2014,"July",4.4
"2729","Buchanan",2014,"August",5.4
"2730","Buchanan",2014,"September",3.8
"2731","Buchanan",2014,"October",3.8
"2732","Buchanan",2014,"November",4.2
"2733","Buchanan",2014,"December",4.6
"2734","Buchanan",2015,"January",5.7
"2735","Buchanan",2015,"February",5.3
"2736","Buchanan",2015,"March",5.3
"2737","Buchanan",2015,"April",4.1
"2738","Buchanan",2015,"May",4
"2739","Buchanan",2015,"June",4
"2740","Buchanan",2015,"July",3.9
"2741","Buchanan",2015,"August",3.8
"2742","Buchanan",2015,"September",3.7
"2743","Buchanan",2015,"October",3.3
"2744","Buchanan",2015,"November",3.4
"2745","Buchanan",2015,"December",4.1
"2746","Buchanan",2016,"January",5.3
"2747","Buchanan",2016,"February",5.1
"2748","Buchanan",2016,"March",5
"2749","Buchanan",2016,"April",3.9
"2750","Buchanan",2016,"May",3.6
"2751","Buchanan",2016,"June",3.9
"2752","Buchanan",2016,"July",4.6
"2753","Buchanan",2016,"August",3.9
"2754","Buchanan",2016,"September",3.5
"2755","Buchanan",2016,"October",3.2
"2756","Buchanan",2016,"November",3.2
"2757","Buchanan",2016,"December",3.7
"2758","Buchanan",2017,"January",5.5
"2759","Buchanan",2017,"February",4.3
"2760","Buchanan",2017,"March",4.2
"2761","Buchanan",2017,"April",3
"2762","Buchanan",2017,"May",2.8
"2763","Buchanan",2017,"June",2.8
"2764","Buchanan",2017,"July",2.8
"2765","Buchanan",2017,"August",2.9
"2766","Buchanan",2017,"September",2.5
"2767","Buchanan",2017,"October",2.1
"2768","Buchanan",2017,"November",2.3
"2769","Buchanan",2017,"December",2.9
"2770","Buchanan",2018,"January",4.1
"2771","Buchanan",2018,"February",3.8
"2772","Buchanan",2018,"March",3.6
"2773","Buchanan",2018,"April",2.7
"2774","Buchanan",2018,"May",2.1
"2775","Buchanan",2018,"June",2.4
"2776","Buchanan",2018,"July",2.3
"2777","Buchanan",2018,"August",2.3
"2778","Buchanan",2018,"September",2
"2779","Buchanan",2018,"October",1.8
"2780","Buchanan",2018,"November",1.8
"2781","Buchanan",2018,"December",2.7
"2782","Buchanan",2019,"January",3.8
"2783","Buchanan",2019,"February",3.5
"2784","Buchanan",2019,"March",3.6
"2785","Buchanan",2019,"April",2.5
"2786","Buchanan",2019,"May",2.4
"2787","Buchanan",2019,"June",2.4
"2788","Buchanan",2019,"July",2.6
"2789","Buchanan",2019,"August",2.7
"2790","Buchanan",2019,"September",2.1
"2791","Buchanan",2019,"October",2.2
"2792","Buchanan",2019,"November",2.3
"2793","Buchanan",2019,"December",3.1
"2794","Buchanan",2020,"January",3.9
"2795","Buchanan",2020,"February",3.5
"2796","Buchanan",2020,"March",3.7
"2797","Buchanan",2020,"April",8.9
"2798","Buchanan",2020,"May",6.7
"2799","Buchanan",2020,"June",5.6
"2800","Buchanan",2020,"July",4.8
"2801","Buchanan",2020,"August",3.9
"2802","Buchanan",2020,"September",3.5
"2803","Buchanan",2020,"October",2.9
"2804","Buchanan",2020,"November",3.5
"2805","Buchanan",2020,"December",3.9
"2806","Buchanan",2021,"January",4.4
"2807","Buchanan",2021,"February",5.1
"2808","Buchanan",2021,"March",4.2
"2809","Buchanan",2021,"April",3.5
"2810","Buchanan",2021,"May",3.4
"2811","Buchanan",2021,"June",3.7
"2812","Buena Vista",2000,"January",2.9
"2813","Buena Vista",2000,"February",2.7
"2814","Buena Vista",2000,"March",2.7
"2815","Buena Vista",2000,"April",2.4
"2816","Buena Vista",2000,"May",2.2
"2817","Buena Vista",2000,"June",2.3
"2818","Buena Vista",2000,"July",2.1
"2819","Buena Vista",2000,"August",2.4
"2820","Buena Vista",2000,"September",2.2
"2821","Buena Vista",2000,"October",2
"2822","Buena Vista",2000,"November",2.2
"2823","Buena Vista",2000,"December",2.5
"2824","Buena Vista",2001,"January",3.2
"2825","Buena Vista",2001,"February",2.8
"2826","Buena Vista",2001,"March",2.9
"2827","Buena Vista",2001,"April",2.5
"2828","Buena Vista",2001,"May",2.1
"2829","Buena Vista",2001,"June",2.9
"2830","Buena Vista",2001,"July",2.5
"2831","Buena Vista",2001,"August",2.7
"2832","Buena Vista",2001,"September",2.5
"2833","Buena Vista",2001,"October",2.3
"2834","Buena Vista",2001,"November",2.5
"2835","Buena Vista",2001,"December",3
"2836","Buena Vista",2002,"January",3.5
"2837","Buena Vista",2002,"February",3.3
"2838","Buena Vista",2002,"March",3.5
"2839","Buena Vista",2002,"April",3.1
"2840","Buena Vista",2002,"May",2.9
"2841","Buena Vista",2002,"June",3.7
"2842","Buena Vista",2002,"July",3.3
"2843","Buena Vista",2002,"August",3.2
"2844","Buena Vista",2002,"September",3
"2845","Buena Vista",2002,"October",2.6
"2846","Buena Vista",2002,"November",3
"2847","Buena Vista",2002,"December",3.3
"2848","Buena Vista",2003,"January",4.1
"2849","Buena Vista",2003,"February",3.8
"2850","Buena Vista",2003,"March",3.6
"2851","Cedar",2020,"November",3.1
"2852","Cedar",2020,"December",3.4
"2853","Cedar",2021,"January",4.8
"2854","Cedar",2021,"February",4.9
"2855","Cedar",2021,"March",4.2
"2856","Cedar",2021,"April",3.8
"2857","Cedar",2021,"May",3.5
"2858","Cedar",2021,"June",4
"2859","Cerro Gordo",2000,"January",3.9
"2860","Cerro Gordo",2000,"February",3.8
"2861","Cerro Gordo",2000,"March",3.5
"2862","Cerro Gordo",2000,"April",2.9
"2863","Cerro Gordo",2000,"May",2.6
"2864","Cerro Gordo",2000,"June",2.7
"2865","Cerro Gordo",2000,"July",2.4
"2866","Cerro Gordo",2000,"August",2.6
"2867","Cerro Gordo",2000,"September",2.5
"2868","Cerro Gordo",2000,"October",2.5
"2869","Cerro Gordo",2000,"November",2.8
"2870","Cerro Gordo",2000,"December",3.2
"2871","Cerro Gordo",2001,"January",4.2
"2872","Cerro Gordo",2001,"February",3.7
"2873","Cerro Gordo",2001,"March",4
"2874","Cerro Gordo",2001,"April",3.4
"2875","Cerro Gordo",2001,"May",2.8
"2876","Cerro Gordo",2001,"June",3.1
"2877","Cerro Gordo",2001,"July",2.9
"2878","Cerro Gordo",2001,"August",3
"2879","Cerro Gordo",2001,"September",2.8
"2880","Cerro Gordo",2001,"October",3.2
"2881","Cerro Gordo",2001,"November",3.7
"2882","Cerro Gordo",2001,"December",4.5
"2883","Cerro Gordo",2002,"January",5
"2884","Cerro Gordo",2002,"February",4.6
"2885","Cerro Gordo",2002,"March",4.9
"2886","Cerro Gordo",2002,"April",4.3
"2887","Cerro Gordo",2002,"May",3.8
"2888","Cerro Gordo",2002,"June",4.2
"2889","Cerro Gordo",2002,"July",3.9
"2890","Cerro Gordo",2002,"August",3.7
"2891","Cerro Gordo",2002,"September",3.6
"2892","Cerro Gordo",2002,"October",3.5
"2893","Cerro Gordo",2002,"November",3.7
"2894","Cerro Gordo",2002,"December",4.2
"2895","Cerro Gordo",2003,"January",5.1
"2896","Cerro Gordo",2003,"February",4.6
"2897","Cerro Gordo",2003,"March",4.6
"2898","Cerro Gordo",2003,"April",4.1
"2899","Cerro Gordo",2003,"May",3.9
"2900","Cerro Gordo",2003,"June",4.3
"2901","Cerro Gordo",2003,"July",3.8
"2902","Cerro Gordo",2003,"August",3.9
"2903","Cerro Gordo",2003,"September",4
"2904","Cerro Gordo",2003,"October",3.8
"2905","Cerro Gordo",2003,"November",4.2
"2906","Cerro Gordo",2003,"December",4.6
"2907","Cerro Gordo",2004,"January",5.2
"2908","Cerro Gordo",2004,"February",4.7
"2909","Cerro Gordo",2004,"March",4.8
"2910","Cerro Gordo",2004,"April",4.2
"2911","Cerro Gordo",2004,"May",4.2
"2912","Cerro Gordo",2004,"June",4.5
"2913","Cerro Gordo",2004,"July",4.2
"2914","Cerro Gordo",2004,"August",4.2
"2915","Cerro Gordo",2004,"September",4.1
"2916","Cerro Gordo",2004,"October",3.9
"2917","Cerro Gordo",2004,"November",4.3
"2918","Cerro Gordo",2004,"December",4.6
"2919","Cerro Gordo",2005,"January",5.2
"2920","Cerro Gordo",2005,"February",5.1
"2921","Cerro Gordo",2005,"March",4.8
"2922","Cerro Gordo",2005,"April",4
"2923","Cerro Gordo",2005,"May",4
"2924","Cerro Gordo",2005,"June",4.4
"2925","Cerro Gordo",2005,"July",4.7
"2926","Cerro Gordo",2005,"August",3.9
"2927","Cerro Gordo",2005,"September",4
"2928","Cerro Gordo",2005,"October",3.8
"2929","Cerro Gordo",2005,"November",4.1
"2930","Cerro Gordo",2005,"December",4.7
"2931","Cerro Gordo",2006,"January",5
"2932","Cerro Gordo",2006,"February",4.6
"2933","Cerro Gordo",2006,"March",4.2
"2934","Cerro Gordo",2006,"April",3.8
"2935","Cerro Gordo",2006,"May",3.4
"2936","Cerro Gordo",2006,"June",3.9
"2937","Cerro Gordo",2006,"July",3.6
"2938","Cerro Gordo",2006,"August",3.5
"2939","Cerro Gordo",2006,"September",3.4
"2940","Cerro Gordo",2006,"October",3.4
"2941","Cerro Gordo",2006,"November",3.8
"2942","Cerro Gordo",2006,"December",4.1
"2943","Cerro Gordo",2007,"January",4.8
"2944","Cerro Gordo",2007,"February",4.4
"2945","Cerro Gordo",2007,"March",4.1
"2946","Cerro Gordo",2007,"April",3.7
"2947","Cerro Gordo",2007,"May",3.5
"2948","Cerro Gordo",2007,"June",3.8
"2949","Cerro Gordo",2007,"July",3.6
"2950","Cerro Gordo",2007,"August",3.6
"2951","Cerro Gordo",2007,"September",3.4
"2952","Cerro Gordo",2007,"October",3.8
"2953","Cerro Gordo",2007,"November",3.9
"2954","Cerro Gordo",2007,"December",4.3
"2955","Cerro Gordo",2008,"January",4.7
"2956","Cerro Gordo",2008,"February",4.7
"2957","Cerro Gordo",2008,"March",4.6
"2958","Cerro Gordo",2008,"April",4
"2959","Cerro Gordo",2008,"May",4
"2960","Cerro Gordo",2008,"June",4.9
"2961","Cerro Gordo",2008,"July",4.7
"2962","Cerro Gordo",2008,"August",4.9
"2963","Cerro Gordo",2008,"September",4.4
"2964","Cerro Gordo",2008,"October",4.6
"2965","Cerro Gordo",2008,"November",5.3
"2966","Cerro Gordo",2008,"December",5.9
"2967","Cerro Gordo",2009,"January",7.4
"2968","Cerro Gordo",2009,"February",7.3
"2969","Cerro Gordo",2009,"March",7.8
"2970","Cerro Gordo",2009,"April",6.5
"2971","Cerro Gordo",2009,"May",6.6
"2972","Cerro Gordo",2009,"June",7.2
"2973","Cerro Gordo",2009,"July",6.8
"2974","Cerro Gordo",2009,"August",6.4
"2975","Cerro Gordo",2009,"September",6.3
"2976","Cerro Gordo",2009,"October",6.6
"2977","Cerro Gordo",2009,"November",6.9
"2978","Cerro Gordo",2009,"December",7.6
"2979","Cerro Gordo",2010,"January",8.4
"2980","Cerro Gordo",2010,"February",8.1
"2981","Cerro Gordo",2010,"March",8
"2982","Cerro Gordo",2010,"April",7
"2983","Cerro Gordo",2010,"May",6.7
"2984","Cerro Gordo",2010,"June",6.9
"2985","Crawford",2009,"January",5.4
"2986","Crawford",2009,"February",5.5
"2987","Crawford",2009,"March",5.2
"2988","Crawford",2009,"April",4
"2989","Crawford",2009,"May",4.1
"2990","Crawford",2009,"June",4.8
"2991","Crawford",2009,"July",4.6
"2992","Crawford",2009,"August",4.6
"2993","Crawford",2009,"September",4.3
"2994","Crawford",2009,"October",4
"2995","Crawford",2009,"November",3.8
"2996","Crawford",2009,"December",5
"2997","Crawford",2010,"January",5.8
"2998","Crawford",2010,"February",5.6
"2999","Crawford",2010,"March",5.5
"3000","Crawford",2010,"April",4.4
"3001","Crawford",2010,"May",4.4
"3002","Crawford",2010,"June",4.8
"3003","Crawford",2010,"July",4.7
"3004","Crawford",2010,"August",4.6
"3005","Crawford",2010,"September",4.3
"3006","Crawford",2010,"October",4
"3007","Crawford",2010,"November",4.1
"3008","Crawford",2010,"December",5.2
"3009","Crawford",2011,"January",5.9
"3010","Crawford",2011,"February",5.7
"3011","Crawford",2011,"March",5.3
"3012","Crawford",2011,"April",4.4
"3013","Crawford",2011,"May",4.4
"3014","Crawford",2011,"June",5
"3015","Crawford",2011,"July",4.6
"3016","Crawford",2011,"August",4.7
"3017","Crawford",2011,"September",4.3
"3018","Crawford",2011,"October",4.1
"3019","Crawford",2011,"November",4.1
"3020","Crawford",2011,"December",5.4
"3021","Crawford",2012,"January",5.7
"3022","Crawford",2012,"February",5.6
"3023","Crawford",2012,"March",5.3
"3024","Crawford",2012,"April",4.2
"3025","Crawford",2012,"May",4.2
"3026","Crawford",2012,"June",4.5
"3027","Crawford",2012,"July",4.4
"3028","Crawford",2012,"August",4.3
"3029","Crawford",2012,"September",3.6
"3030","Crawford",2012,"October",3.8
"3031","Crawford",2012,"November",3.6
"3032","Crawford",2012,"December",4.6
"3033","Crawford",2013,"January",5.7
"3034","Crawford",2013,"February",5.3
"3035","Crawford",2013,"March",4.8
"3036","Crawford",2013,"April",4.3
"3037","Crawford",2013,"May",4.3
"3038","Crawford",2013,"June",4.4
"3039","Crawford",2013,"July",4.2
"3040","Crawford",2013,"August",4.1
"3041","Crawford",2013,"September",3.6
"3042","Crawford",2013,"October",3.6
"3043","Crawford",2013,"November",3.4
"3044","Crawford",2013,"December",4.6
"3045","Crawford",2014,"January",5.2
"3046","Crawford",2014,"February",5.3
"3047","Crawford",2014,"March",5.1
"3048","Crawford",2014,"April",3.7
"3049","Crawford",2014,"May",3.8
"3050","Crawford",2014,"June",3.9
"3051","Crawford",2014,"July",3.8
"3052","Crawford",2014,"August",3.6
"3053","Crawford",2014,"September",3.5
"3054","Crawford",2014,"October",3.1
"3055","Crawford",2014,"November",3.3
"3056","Crawford",2014,"December",4.4
"3057","Crawford",2015,"January",5.1
"3058","Crawford",2015,"February",4.7
"3059","Crawford",2015,"March",4.4
"3060","Crawford",2015,"April",3.4
"3061","Crawford",2015,"May",3.4
"3062","Crawford",2015,"June",3.5
"3063","Crawford",2015,"July",3.4
"3064","Crawford",2015,"August",3.2
"3065","Crawford",2015,"September",3.3
"3066","Crawford",2015,"October",3.1
"3067","Crawford",2015,"November",5.5
"3068","Crawford",2015,"December",7
"3069","Crawford",2016,"January",7.2
"3070","Crawford",2016,"February",7.1
"3071","Crawford",2016,"March",6.7
"3072","Crawford",2016,"April",5.5
"3073","Crawford",2016,"May",4.9
"3074","Crawford",2016,"June",5
"3075","Crawford",2016,"July",4.9
"3076","Crawford",2016,"August",4.7
"3077","Crawford",2016,"September",4.4
"3078","Crawford",2016,"October",4.2
"3079","Crawford",2016,"November",4.5
"3080","Crawford",2016,"December",6
"3081","Crawford",2017,"January",6.4
"3082","Crawford",2017,"February",5.7
"3083","Crawford",2017,"March",5.4
"3084","Crawford",2017,"April",4.1
"3085","Crawford",2017,"May",3.6
"3086","Crawford",2017,"June",3.6
"3087","Crawford",2017,"July",3.4
"3088","Crawford",2017,"August",3.5
"3089","Crawford",2017,"September",3.3
"3090","Crawford",2017,"October",2.7
"3091","Crawford",2017,"November",2.9
"3092","Crawford",2017,"December",4.5
"3093","Crawford",2018,"January",5.5
"3094","Crawford",2018,"February",4.8
"3095","Crawford",2018,"March",4.8
"3096","Crawford",2018,"April",3.4
"3097","Crawford",2018,"May",2.8
"3098","Crawford",2018,"June",3.2
"3099","Crawford",2018,"July",2.9
"3100","Crawford",2018,"August",2.8
"3101","Crawford",2018,"September",2.4
"3102","Crawford",2018,"October",2.3
"3103","Crawford",2018,"November",2.4
"3104","Crawford",2018,"December",4.6
"3105","Crawford",2019,"January",5.2
"3106","Crawford",2019,"February",4.8
"3107","Crawford",2019,"March",5
"3108","Crawford",2019,"April",3.3
"3109","Crawford",2019,"May",2.9
"3110","Crawford",2019,"June",3.2
"3111","Crawford",2019,"July",3.1
"3112","Crawford",2019,"August",3.2
"3113","Crawford",2019,"September",2.5
"3114","Crawford",2019,"October",2.4
"3115","Crawford",2019,"November",2.8
"3116","Crawford",2019,"December",4.4
"3117","Crawford",2020,"January",5.5
"3118","Crawford",2008,"December",4.4
"3119","Crawford",2020,"February",4.8
"3120","Crawford",2020,"March",5.3
"3121","Crawford",2020,"April",8.7
"3122","Crawford",2020,"May",6.6
"3123","Emmet",2020,"December",3.7
"3124","Emmet",2021,"January",4.7
"3125","Emmet",2021,"February",4.7
"3126","Emmet",2021,"March",4.3
"3127","Emmet",2021,"April",3.8
"3128","Emmet",2021,"May",4
"3129","Emmet",2021,"June",5
"3130","Fayette",2000,"January",5.2
"3131","Fayette",2000,"February",4.8
"3132","Fayette",2000,"March",4.1
"3133","Fayette",2000,"April",3.4
"3134","Fayette",2000,"May",3.3
"3135","Fayette",2000,"June",3.6
"3136","Fayette",2000,"July",3.8
"3137","Fayette",2000,"August",3.6
"3138","Fayette",2000,"September",3.1
"3139","Fayette",2000,"October",3
"3140","Fayette",2000,"November",3.7
"3141","Fayette",2000,"December",4.5
"3142","Fayette",2001,"January",6.6
"3143","Fayette",2001,"February",5.8
"3144","Fayette",2001,"March",5.6
"3145","Fayette",2001,"April",4.5
"3146","Fayette",2001,"May",3.5
"3147","Fayette",2001,"June",3.8
"3148","Fayette",2001,"July",5.8
"3149","Fayette",2001,"August",3.6
"3150","Fayette",2001,"September",4
"3151","Fayette",2001,"October",4
"3152","Fayette",2001,"November",4.4
"3153","Fayette",2001,"December",5.3
"3154","Fayette",2002,"January",6.9
